,player_name,TEAM,AFFILIATION,YEAR,ROUND,ROUND.1,OVERALL,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
155,Udoka Azubuike,Utah Jazz,Kansas,2020.0,1,27,27,Kansas,B12,9,12.6,107.4,28.2,70.5,64.91,12.6,23.4,7.1,19.6,11,32,0.344,55,78,0.705,0,0,0.0,8.6,1.2,41.0,Jr,Jul-00,35,2.60114,125.14200000000001,5.7,2019,45190,all,93.6,0.27779999,49.0,62.0,6.0,16.0,0.7903,0.375,33.0,35.0,0.9429,27.0,92.5954,86.4921,2.9657400000000003,44.9279,6.43029,1.95459,4.4757,6.08403,20.4444,3.24225,2.84178,2.2222,4.5556,6.7778,0.5556,0.4444,1.5556,13.4444,C,0.0
156,Udoka Azubuike,Utah Jazz,Kansas,2020.0,1,27,27,Kansas,B12,30,69.8,114.3,23.5,74.4,68.06,15.2,26.7,7.4,21.4,63,143,0.441,174,234,0.7440000000000001,0,0,0.0,10.9,1.0,61.1,Sr,Jul-00,35.0,4.21132,128.814,3.4,2020,45190,all,93.6,0.38158753,137.0,161.0,37.0,73.0,0.8509,0.5068,103.0,111.0,0.9279,27.0,82.59,78.6158,4.72011,213.9,11.5045,3.96495,7.53955,10.9671,27.7419,6.20845,4.75866,3.4516,7.0,10.4516,0.9355,0.4839,2.5806,13.7419,C,0.0
157,Jaden McDaniels,Los Angeles Lakers,Washington,2020.0,1,28,28,Washington,P12,31,74.6,91.9,25.2,46.9,51.52,4.4,15.7,14.4,23.4,87,114,0.763,93,209,0.445,43,127,0.33899999999999997,4.4,1.4,33.9,Fr,9-Jun,4.0,1.89095,103.04299999999999,4.3,2020,71487,all,98.6,0.6399963000000001,38.0,68.0,55.0,141.0,0.5588,0.3901,16.0,20.0,0.8,28.0,94.5189,91.5955,3.81835,190.77900000000002,2.19213,-0.5612010000000001,2.75333,1.45765,31.0323,-0.25085,1.7085,1.0968,4.6774,5.7742,2.0645,0.7742,1.2581,12.9677,Stretch 4,7.48782
158,Malachi Flynn,Toronto Raptors,San Diego State,2020.0,1,29,29,Washington St.,P12,30,82.6,93.8,18.0,50.0,52.03,0.9,8.9,16.8,20.7,32,44,0.727,42,106,0.396,56,146,0.384,0.1,1.2,17.5,Fr,1-Jun,22,0.744754,93.4316,2.3,2017,44865,all,41.6,1.39999036,20.0,40.0,22.0,66.0,0.5,0.3333,0.0,0.0,,29.0,113.397,108.072,2.39093,148.796,-0.9859829999999999,-0.10338299999999999,-0.8826,-2.00855,33.129,-0.907309,-1.10124,0.2581,2.6774,2.9355,2.9355,0.6774,0.0323,9.7419,Combo G,8.47424
159,Malachi Flynn,Toronto Raptors,San Diego State,2020.0,1,29,29,Washington St.,P12,31,82.8,111.4,25.3,51.1,55.39,2.5,9.4,26.3,14.5,88,104,0.846,85,164,0.518,77,228,0.33799999999999997,0.2,2.7,26.5,So,1-Jun,22,3.97571,122.041,2.2,2018,44865,all,41.6,2.00004703,45.0,73.0,40.0,96.0,0.6164,0.4167,0.0,0.0,,29.0,111.15100000000001,108.361,2.42342,180.33,2.98862,4.70864,-1.72002,3.2771800000000004,33.3871,3.7289,-0.45172299999999993,0.7097,2.7419,3.4516,4.2581,1.5484,0.0645,15.7742,Scoring PG,12.7199
160,Malachi Flynn,Toronto Raptors,San Diego State,2020.0,1,29,29,San Diego St.,MWC,31,84.8,121.5,27.1,53.2,58.25,2.3,13.5,30.2,11.7,118,138,0.855,107,209,0.512,74,201,0.368,0.4,3.1,33.7,Jr,1-Jun,22.0,5.6145,133.065,2.1,2020,44865,all,41.6,2.8246125,60.0,88.0,47.0,121.0,0.6818,0.3884,1.0,1.0,1.0,29.0,89.9442,87.469,4.69072,212.442,10.4191,8.04187,2.37721,10.8657,33.4688,7.29472,3.5709400000000002,0.625,3.8438,4.4688,5.0312,1.75,0.0938,17.625,Scoring PG,11.6056
161,Desmond Bane,Boston Celtics,Texas Christian,2020.0,1,30,30,TCU,B12,38,51.6,113.8,15.4,58.7,61.31,3.9,12.4,8.7,18.3,42,55,0.764,68,113,0.602,29,77,0.377,1.2,0.8,28.9,Fr,5-Jun,1,1.85107,112.762,3.6,2017,46595,all,,0.97439998,56.0,84.0,12.0,30.0,0.6667,0.4,6.0,6.0,1.0,30.0,105.802,99.3797,2.11806,120.24600000000001,2.65937,2.11453,0.5448430000000001,1.8546,20.7179,1.20975,0.644853,0.6923,2.2051,2.8974,0.9744,0.3077,0.2308,7.1026,Wing G,5.70063
162,Desmond Bane,Boston Celtics,Texas Christian,2020.0,1,30,30,TCU,B12,33,74.7,121.7,17.3,64.9,67.06,1.9,14.1,14.0,19.1,64,82,0.78,86,141,0.61,59,128,0.461,0.8,1.8,30.5,So,5-Jun,1,3.65745,122.713,3.0,2018,46595,all,,1.41374611,68.0,98.0,12.0,35.0,0.6939,0.3429,7.0,7.0,1.0,30.0,107.162,100.646,2.98717,173.602,5.95654,4.68845,1.26809,5.20407,30.4545,3.79126,1.4128100000000001,0.4545,3.6061,4.0606,2.4848,0.9394,0.2424,12.5152,Wing G,7.29564
163,Desmond Bane,Boston Celtics,Texas Christian,2020.0,1,30,30,TCU,B12,37,87.7,121.8,18.4,58.2,60.72,4.4,13.9,13.6,11.7,65,75,0.867,147,268,0.5489999999999999,68,160,0.425,1.6,1.8,17.5,Jr,5-Jun,1,4.61955,125.42299999999999,2.6,2019,46595,all,,1.81635577,104.0,150.0,43.0,118.0,0.6933,0.3644,11.0,11.0,1.0,30.0,100.25200000000001,94.9214,4.20249,237.55599999999998,7.03068,4.56059,2.4700900000000003,7.01536,35.5405,4.5834,2.43197,1.3243,4.3784,5.7027,2.4054,1.1351,0.5405,15.2162,Wing G,7.0141800000000005
164,Desmond Bane,Boston Celtics,Texas Christian,2020.0,1,30,30,TCU,B12,31,89.6,112.2,23.5,54.9,56.54,4.6,16.6,26.0,16.7,44,56,0.7859999999999999,100,222,0.45,87,198,0.439,1.6,2.4,13.3,Sr,6-Jun,1.0,4.99592,125.53,2.4,2020,46595,all,,1.67567568,63.0,102.0,37.0,120.0,0.6176,0.3083,0.0,0.0,,30.0,96.9757,93.4562,4.212280000000001,212.604,7.886,5.60076,2.28524,8.89525,36.0625,6.55709,2.33816,1.4375,4.9062,6.3438,3.875,1.4688,0.5312,16.5938,Wing G,10.7734
165,Tyrell Terry,Dallas Mavericks,Stanford,2020.0,2,1,31,Stanford,P12,31,78.2,106.0,24.3,53.5,58.92,1.4,14.4,20.3,19.4,98,110,0.8909999999999999,85,181,0.47,62,152,0.408,0.2,2.5,33.0,Fr,1-Jun,3.0,3.4306900000000002,115.961,2.5,2020,70571,all,78.2,1.20728112,58.0,96.0,27.0,85.0,0.6042,0.3176,4.0,4.0,1.0,31.0,90.4644,88.5736,4.34347,202.458,5.17455,2.98222,2.19233,5.15134,32.5484,2.6918900000000003,2.45945,0.3548,4.129,4.4839,3.1935,1.3871,0.0645,14.6452,Combo G,8.74519
166,Vernon Carey Jr.,Charlotte Hornets,Duke,2020.0,2,2,32,Duke,ACC,31,61.1,116.6,30.3,58.8,61.53,12.0,26.2,8.3,14.7,146,218,0.67,191,324,0.59,8,21,0.381,5.8,1.6,63.2,Fr,10-Jun,1.0,4.45392,137.85,4.4,2020,71628,all,99.0,0.47616002,161.0,247.0,30.0,77.0,0.6518,0.3896,47.0,51.0,0.9216,32.0,87.1419,83.7196,3.7000699999999997,190.10299999999998,6.6716,3.8862300000000003,2.78538,9.94934,24.8387,7.119280000000001,2.83006,2.6774,6.0968,8.7742,0.9677,0.7097,1.5806,17.8065,PF/C,1.48784
167,Daniel Oturu,Minnesota Timberwolves,Minnesota,2020.0,2,3,33,Minnesota,B10,35,57.6,106.5,22.8,55.3,56.86,11.8,21.6,5.3,16.3,71,115,0.617,151,274,0.551,1,2,0.5,5.7,1.1,41.7,Fr,10-Jun,25.0,2.49522,117.78,4.6,2019,66110,all,90.2,0.35851551,129.0,192.0,22.0,82.0,0.6719,0.2683,31.0,34.0,0.9118,33.0,97.9821,92.4876,3.0424,177.231,3.5558199999999998,0.683099,2.87272,4.2895900000000005,23.8,2.3113900000000003,1.9782,2.5143,4.5143,7.0286,0.5429,0.4571,1.3143,10.7429,PF/C,0.14033199999999998
168,Daniel Oturu,Minnesota Timberwolves,Minnesota,2020.0,2,3,33,Minnesota,B10,31,84.2,112.0,28.3,58.5,61.2,12.0,23.3,7.6,17.5,128,181,0.7070000000000001,219,371,0.59,19,52,0.365,7.1,1.0,42.8,So,10-Jun,25.0,5.40599,131.576,3.2,2020,66110,all,90.2,0.37499558,163.0,227.0,56.0,144.0,0.7181,0.3889,34.0,39.0,0.8718,33.0,92.06700000000001,86.7013,4.75181,241.12,7.17207,3.3364199999999995,3.83565,9.93241,33.9677,7.11056,2.82185,3.7419,7.5161,11.2581,1.0645,0.5484,2.4516,20.0968,PF/C,2.9317
169,Tyler Bey,Philadelphia 76ers,Colorado,2020.0,2,6,36,Colorado,P12,32,48.6,101.5,17.7,50.0,54.24,9.0,19.9,5.0,19.5,50,73,0.685,73,139,0.525,0,7,0.0,3.9,1.8,50.0,Fr,7-Jun,1,0.852881,100.09899999999999,5.3,2018,52083,all,74.2,0.42105263,51.0,86.0,22.0,53.0,0.593,0.4151,17.0,20.0,0.85,36.0,99.8524,94.7008,2.34255,136.644,1.48852,-1.56921,3.0577400000000003,0.7591829999999999,19.6562,-1.5962,2.35538,1.5,3.5938,5.0938,0.5,0.625,0.6875,6.125,PF/C,0.6378060000000001
170,Tyler Bey,Philadelphia 76ers,Colorado,2020.0,2,6,36,Colorado,P12,36,65.4,110.4,24.8,54.9,59.54,10.0,32.8,5.5,17.2,115,147,0.782,179,318,0.563,5,22,0.22699999999999998,5.2,1.8,43.2,So,7-Jun,1.0,2.80061,118.311,3.5,2019,52083,all,74.2,0.32858465,142.0,205.0,36.0,112.0,0.6927,0.3214,51.0,55.0,0.9273,36.0,88.2851,86.62100000000001,3.88844,247.34799999999998,2.9685799999999998,-0.783346,3.7519199999999997,5.86284,26.25,2.9561,2.90674,2.1667,7.7222,9.8889,0.6389,0.8333,1.2222,13.5556,PF/C,1.34054
171,Tyler Bey,Philadelphia 76ers,Colorado,2020.0,2,6,36,Colorado,P12,31,69.7,109.9,24.6,55.5,61.12,8.3,27.7,11.5,20.0,136,183,0.743,127,233,0.545,13,31,0.419,4.0,3.1,69.3,Jr,7-Jun,1.0,3.67239,122.12899999999999,2.6,2020,52083,all,74.2,0.61333387,82.0,124.0,45.0,109.0,0.6613,0.4128,30.0,34.0,0.8824,36.0,84.6138,81.6426,4.56184,238.852,7.72222,2.1849,5.537319999999999,8.963519999999999,29.0,4.54475,4.418769999999999,2.0,7.0323,9.0323,1.4839,1.5484,1.129,13.8387,Wing F,2.03897
172,Saben Lee,Utah Jazz,Vanderbilt,2020.0,2,8,38,Vanderbilt,SEC,32,66.4,104.8,23.8,50.8,55.49,3.1,10.4,24.8,20.9,85,117,0.726,92,174,0.529,23,75,0.307,0.6,2.7,47.0,Fr,2-Jun,0,2.6133,115.822,3.6,2018,50484,all,79.2,1.3943573,86.0,152.0,6.0,22.0,0.5658,0.2727,11.0,13.0,0.8462,38.0,109.99600000000001,103.447,2.39472,143.31,2.91692,2.8161,0.10081799999999999,2.2305,26.75,1.75354,0.476965,0.6875,2.2812,2.9688,3.0938,1.2188,0.1562,10.5625,Scoring PG,5.24739
173,Saben Lee,Utah Jazz,Vanderbilt,2020.0,2,8,38,Vanderbilt,SEC,32,81.1,102.5,22.7,50.6,55.75,1.5,10.0,25.9,21.5,131,194,0.675,100,203,0.493,25,69,0.36200000000000004,0.5,1.8,71.3,So,2-Jun,0,2.59552,110.51899999999999,2.4,2019,50484,all,79.2,1.38636364,89.0,157.0,12.0,47.0,0.5669,0.2553,19.0,20.0,0.95,38.0,106.74799999999999,101.62700000000001,3.13247,171.919,0.40520300000000004,0.45535699999999996,-0.0501548,1.18801,32.5625,0.712515,0.475492,0.4375,2.9062,3.3438,3.8125,1.0312,0.1562,12.6875,Scoring PG,3.8209199999999996
174,Saben Lee,Utah Jazz,Vanderbilt,2020.0,2,8,38,Vanderbilt,SEC,32,81.4,108.4,29.7,53.0,58.02,2.0,11.0,32.0,18.1,155,206,0.752,161,293,0.5489999999999999,39,121,0.322,0.9,2.7,49.8,Jr,2-Jun,0.0,4.48945,125.079,2.2,2020,50484,all,79.2,1.35351345,137.0,227.0,24.0,66.0,0.6035,0.3636,24.0,29.0,0.8276,38.0,106.691,102.531,2.80298,185.976,4.17965,4.42847,-0.24881999999999999,4.8278099999999995,32.8125,4.6127400000000005,0.215061,0.5625,2.9688,3.5312,4.1875,1.5312,0.2812,18.5625,Scoring PG,6.5628
175,Elijah Hughes,New Orleans Pelicans,Syracuse,2020.0,2,9,39,East Carolina,Amer,25,38.8,97.8,21.7,42.2,47.66,2.4,9.5,14.6,12.8,54,79,0.684,34,78,0.436,24,88,0.273,2.2,1.6,47.6,Fr,6-Jun,4,1.04502,101.63799999999999,3.6,2017,47357,all,60.2,1.33333333,27.0,48.0,7.0,30.0,0.5625,0.2333,3.0,3.0,1.0,39.0,100.84100000000001,97.8429,2.2296099999999996,81.8259,-0.121822,-0.305028,0.183206,1.62325,20.48,-0.0565629,1.67982,0.44,1.88,2.32,1.28,0.56,0.44,7.76,Wing G,10.0757
176,Elijah Hughes,New Orleans Pelicans,Syracuse,2020.0,2,9,39,Syracuse,ACC,34,81.2,106.9,20.6,53.9,56.53,2.3,12.6,10.0,16.3,69,93,0.742,68,133,0.511,87,235,0.37,3.5,2.3,25.3,Jr,6-Jun,33,3.01084,114.182,2.6,2019,47357,all,60.2,0.79367477,54.0,82.0,14.0,51.0,0.6585,0.2745,9.0,9.0,1.0,39.0,98.9665,94.3501,3.95554,204.90599999999998,5.35047,3.12052,2.22995,5.85666,32.5882,3.86582,1.99085,0.6765,3.6471,4.3235,1.4706,1.2353,0.7941,13.7059,Wing G,12.5373
177,Elijah Hughes,New Orleans Pelicans,Syracuse,2020.0,2,9,39,Syracuse,ACC,32,91.1,110.5,25.5,51.1,56.09,1.3,13.3,20.1,14.2,135,166,0.813,120,236,0.508,78,228,0.342,2.9,1.8,35.8,Jr,6-Jun,33.0,4.7401,122.834,2.0,2020,47357,all,60.2,1.49316151,57.0,78.0,63.0,158.0,0.7308,0.3987,12.0,13.0,0.9231,39.0,101.736,98.1786,3.6869,214.84,5.7554,5.03204,0.7233569999999999,6.712160000000001,36.7188,5.8075,0.9046549999999999,0.4062,4.5312,4.9375,3.4062,1.1562,0.8125,19.0312,Wing G,11.3124
178,Robert Woodard II,Memphis Grizzlies,Mississippi State,2020.0,2,10,40,Mississippi St.,SEC,31,82.5,109.2,17.8,54.9,56.4,8.2,14.9,7.6,18.8,50,78,0.6409999999999999,106,205,0.517,30,70,0.429,3.4,2.0,28.4,So,7-Jun,12.0,2.72609,109.148,2.3,2020,65906,all,87.6,0.6896312,64.0,93.0,42.0,112.0,0.6882,0.375,29.0,32.0,0.9063,40.0,100.331,96.4187,3.54092,192.87400000000002,5.0932699999999995,3.2290200000000002,1.86425,5.18547,33.0,3.81986,1.36561,2.1935,4.3548,6.5484,1.2903,1.129,1.0323,11.3548,Wing F,4.031000000000001
179,Tre Jones,San Antonio Spurs,Duke,2020.0,2,11,41,Duke,ACC,36,80.7,113.1,15.9,45.6,48.5,2.8,8.4,23.9,14.7,47,62,0.758,105,216,0.486,27,103,0.262,0.5,3.0,19.4,Fr,2-Jun,3.0,3.12546,113.891,1.8,2019,65855,all,97.2,3.62267354,67.0,105.0,38.0,110.0,0.6381,0.3455,0.0,2.0,0.0,41.0,95.9919,89.9416,4.672630000000001,224.75799999999998,5.61902,3.52843,2.09059,4.98802,34.1944,1.5944399999999999,3.3935800000000005,0.8889,2.8611,3.75,5.3333,1.8889,0.1667,9.3889,Scoring PG,4.54686
180,Tre Jones,San Antonio Spurs,Duke,2020.0,2,11,41,Duke,ACC,29,81.6,110.8,24.6,47.4,52.39,2.1,10.8,31.4,16.8,108,140,0.7709999999999999,123,275,0.447,39,108,0.361,0.9,2.8,36.6,So,3-Jun,3.0,4.5175,122.7,2.0,2020,65855,all,97.2,2.37175164,61.0,113.0,62.0,162.0,0.5398,0.3827,0.0,0.0,,41.0,93.6734,89.652,4.55738,196.275,6.52831,4.7449699999999995,1.78335,6.93377,35.4483,4.59335,2.34042,0.6552,3.5862,4.2414,6.3793,1.7931,0.3448,16.2414,Scoring PG,5.729419999999999
181,Tre Jones,San Antonio Spurs,Duke,2020.0,2,11,41,UT Arlington,SB,20,20.2,123.3,7.1,43.8,46.57,11.3,7.8,4.7,8.5,4,7,0.5710000000000001,7,16,0.43799999999999994,0,0,0.0,3.2,3.4,43.8,Fr,5-Jun,21,0.481667,100.194,6.2,2021,72036,all,,1.99926696,7.0,15.0,0.0,1.0,0.4667,0.0,0.0,1.0,0.0,,101.885,105.215,0.7106640000000001,35.7982,1.32855,-0.696531,2.02508,-1.99157,9.7273,-3.38024,1.38866,1.0,0.8182,1.8182,0.2727,0.5,0.2727,1.0909,PF/C,0.0
182,Nick Richards,New Orleans Pelicans,Kentucky,2020.0,2,12,42,Kentucky,SEC,37,36.6,121.9,16.1,61.6,64.85,12.4,20.7,3.0,17.0,51,71,0.718,69,112,0.616,0,0,0.0,7.0,0.3,63.4,Fr,11-Jun,4,1.7568700000000002,122.064,5.6,2018,51728,all,96.6,0.34609364,50.0,69.0,19.0,44.0,0.7246,0.4318,28.0,34.0,0.8235,42.0,98.2649,92.2699,1.8869,113.1,5.11867,2.1633400000000003,2.95533,4.61459,14.6757,2.27263,2.34196,1.5135,2.9189,4.4324,0.2432,0.0811,0.8919,5.1081,C,0.0
183,Nick Richards,New Orleans Pelicans,Kentucky,2020.0,2,12,42,Kentucky,SEC,37,29.9,117.9,17.6,59.8,63.51,16.3,16.5,2.9,19.8,49,71,0.69,49,82,0.598,0,0,0.0,12.0,0.5,86.6,So,11-Jun,4.0,1.36038,120.20200000000001,6.8,2019,51728,all,96.6,0.26924718,37.0,51.0,12.0,31.0,0.7255,0.3871,24.0,26.0,0.9231,42.0,92.3869,86.5618,1.7822200000000001,97.0007,8.607000000000001,2.2563400000000002,6.35067,5.54523,12.0541,1.20015,4.34507,1.5405,1.7838,3.3243,0.1892,0.1081,1.2703,3.9730000000000003,C,0.0
184,Nick Richards,New Orleans Pelicans,Kentucky,2020.0,2,12,42,Kentucky,SEC,31,73.5,123.4,20.3,64.2,67.36,11.3,18.6,1.7,15.3,109,145,0.752,163,254,0.642,0,0,0.0,8.0,0.2,57.1,Jr,11-Jun,4.0,4.37362,128.2,4.3,2020,51728,all,96.6,0.14285714,113.0,135.0,50.0,119.0,0.8370000000000001,0.4202,64.0,65.0,0.9846,42.0,94.5497,90.6776,3.74135,187.041,5.49275,2.96557,2.52718,6.27526,29.6452,4.20902,2.06623,2.6129,5.1613,7.7742,0.2258,0.0968,2.129,14.0323,C,0.0
185,Jahmi'us Ramsey,Sacramento Kings,Texas Tech,2020.0,2,13,43,Texas Tech,B12,27,66.8,102.8,24.7,53.0,54.42,3.0,12.3,16.1,15.2,50,78,0.6409999999999999,88,195,0.451,60,141,0.426,2.5,2.5,23.2,Fr,4-Jun,3.0,3.1256,114.492,2.8,2020,71183,all,93.8,1.11109996,52.0,99.0,36.0,95.0,0.5253,0.3789,5.0,9.0,0.5556,43.0,92.1441,88.8652,4.125369999999999,163.72799999999998,5.25894,3.00104,2.2579,5.7293,31.1852,3.79178,1.9375200000000001,0.7407,3.2593,4.0,2.2222,1.3333,0.6667,15.037,Combo G,9.84269
186,Jordan Nwora,Milwaukee Bucks,Louisville,2020.0,2,15,45,Louisville,ACC,28,23.0,110.0,22.0,57.6,60.91,5.2,14.6,6.4,17.9,30,39,0.769,27,55,0.491,25,57,0.439,0.9,2.9,34.8,Fr,7-Jun,33,1.2227,117.205,4.2,2018,50605,all,82.6,0.47832968,22.0,36.0,5.0,18.0,0.6111,0.2778,6.0,7.0,0.8571,45.0,97.8764,93.9156,1.46001,68.6618,3.0040400000000003,2.4594099999999997,0.544621,4.32338,12.0,2.41834,1.90504,0.5357,1.6786,2.2143,0.3929,0.6071,0.1071,5.6786,Wing G,9.79603
187,Jordan Nwora,Milwaukee Bucks,Louisville,2020.0,2,15,45,Louisville,ACC,34,78.6,105.5,26.1,53.3,56.72,4.3,21.7,9.3,16.5,104,136,0.765,121,238,0.508,77,206,0.374,1.2,1.7,30.6,So,7-Jun,33,3.56881,120.191,2.6,2019,50605,all,82.6,0.55000214,83.0,131.0,38.0,107.0,0.6336,0.3551,29.0,34.0,0.8529,45.0,95.1906,89.6022,4.34544,232.938,6.26636,3.07556,3.1908,7.37639,31.8824,4.75344,2.62296,1.1765,6.4412,7.6176,1.2941,0.9412,0.3529,16.9706,Wing F,11.1084
188,Jordan Nwora,Milwaukee Bucks,Louisville,2020.0,2,15,45,Louisville,ACC,31,82.2,111.2,26.0,52.8,56.85,6.0,19.8,8.4,14.5,104,128,0.813,113,241,0.469,76,189,0.402,0.9,1.3,29.8,Jr,7-Jun,33.0,4.5692900000000005,125.37,2.7,2020,50605,all,82.6,0.61536625,62.0,103.0,54.0,143.0,0.6019,0.3776,21.0,26.0,0.8077,45.0,93.2958,90.2417,4.23486,206.287,5.9093599999999995,4.49834,1.4110200000000002,7.14773,33.1613,5.6410800000000005,1.50666,1.6774,6.0323,7.7097,1.2903,0.7419,0.2581,18.0,Wing F,10.931
189,CJ Elleby,Portland Trail Blazers,Washington State,2020.0,2,16,46,Washington St.,P12,32,77.2,98.7,27.3,50.5,53.11,6.0,20.1,20.2,20.1,82,123,0.667,115,257,0.447,53,128,0.414,2.0,1.9,31.9,Fr,6-Jun,2.0,2.21687,108.15,3.3,2019,65531,all,23.8,0.98970707,74.0,128.0,41.0,129.0,0.5781,0.3178,14.0,19.0,0.7368,46.0,108.053,106.26299999999999,2.51594,198.545,1.1245100000000001,0.709437,0.41506899999999997,1.05784,30.875,1.62319,-0.56535,1.5938,5.5,7.0938,3.0,1.0312,0.5625,14.7188,Wing F,7.39469
190,CJ Elleby,Portland Trail Blazers,Washington State,2020.0,2,16,46,Washington St.,P12,32,82.9,102.7,27.9,47.0,51.86,3.8,23.1,13.4,13.1,121,147,0.823,123,280,0.439,74,218,0.33899999999999997,2.5,2.9,29.5,So,6-Jun,2.0,3.5945400000000003,116.56299999999999,3.5,2020,65531,all,23.8,0.86958541,73.0,126.0,50.0,154.0,0.5794,0.3247,15.0,16.0,0.9375,46.0,91.7651,90.5608,4.2344599999999994,257.355,5.550590000000001,2.74613,2.8044599999999997,7.2026,33.4375,4.49348,2.70911,1.2188,6.625,7.8438,1.875,1.75,0.8125,18.4062,Wing F,11.5265
191,Nico Mannion,Golden State Warriors,Arizona,2020.0,2,18,48,Arizona,P12,32,80.2,105.1,24.8,46.6,52.07,0.9,7.8,31.5,18.2,106,133,0.797,92,206,0.447,53,162,0.327,0.0,2.1,36.1,Fr,3-Jun,1.0,3.4345199999999996,116.212,2.1,2020,71327,all,98.4,2.06095607,40.0,74.0,52.0,132.0,0.5405,0.3939,3.0,3.0,1.0,48.0,96.3594,92.1565,3.91446,178.12599999999998,3.60492,3.30235,0.30256900000000003,4.34013,32.3125,3.01796,1.32216,0.25,2.25,2.5,5.2812,1.1875,0.0,14.0312,Pure PG,8.905439999999999
192,Isaiah Joe,Philadelphia 76ers,Arkansas,2020.0,2,19,49,Arkansas,SEC,34,74.8,115.0,19.2,57.1,59.33,2.3,8.1,11.5,11.8,62,82,0.7559999999999999,35,85,0.41200000000000003,113,273,0.414,0.6,2.8,22.9,Fr,5-Jun,1.0,3.3692800000000003,119.90299999999999,2.5,2019,66609,all,66.0,1.42855997,16.0,28.0,19.0,58.0,0.5714,0.3276,2.0,2.0,1.0,49.0,102.605,97.963,3.27069,180.86900000000003,6.11664,5.72803,0.38861100000000004,7.142739999999999,30.1471,5.49118,1.65156,0.6176,2.1765,2.7941,1.7647,1.5294,0.1471,13.8529,Combo G,14.7032
193,Isaiah Joe,Philadelphia 76ers,Arkansas,2020.0,2,19,49,Arkansas,SEC,26,72.1,104.6,22.9,49.7,54.44,1.7,11.5,10.0,11.7,81,91,0.89,38,85,0.447,94,275,0.342,0.8,2.2,25.3,So,5-Jun,1.0,3.14986,110.771,2.0,2020,66609,all,66.0,1.0,15.0,22.0,23.0,63.0,0.6818,0.3651,3.0,3.0,1.0,49.0,98.1214,94.0623,4.12199,167.73,3.7454400000000003,3.9403599999999996,-0.194923,4.3421199999999995,36.0385,3.65953,0.6825979999999999,0.5385,3.5769,4.1154,1.7308,1.3846,0.2692,16.8846,Wing G,16.3812
194,Skylar Mays,Atlanta Hawks,Louisiana State,2020.0,2,20,50,LSU,SEC,31,57.3,102.0,21.8,47.0,53.44,2.6,8.3,27.9,23.9,69,85,0.812,63,138,0.457,21,63,0.33299999999999996,0.3,3.1,42.3,Fr,4-Jun,4,1.8511799999999998,110.194,3.2,2017,48923,all,73.2,1.66181899,48.0,88.0,14.0,49.0,0.5455,0.2857,10.0,11.0,0.9091,50.0,113.329,108.70200000000001,1.61017,128.43,0.488609,2.06842,-1.57981,0.8931870000000001,22.9355,1.57732,-0.684134,0.5484,1.7097,2.2581,3.6452,1.2903,0.0645,8.3226,Scoring PG,4.827319999999999
195,Skylar Mays,Atlanta Hawks,Louisiana State,2020.0,2,20,50,LSU,SEC,33,77.4,112.7,18.9,52.7,57.41,2.0,13.0,16.6,16.7,77,92,0.8370000000000001,78,148,0.527,47,134,0.35100000000000003,0.9,2.9,32.6,So,4-Jun,4,2.9936700000000003,115.302,2.1,2018,48923,all,73.2,1.73211545,73.0,127.0,5.0,22.0,0.5748,0.2273,17.0,20.0,0.85,50.0,106.541,101.08200000000001,3.04871,190.025,4.4987900000000005,3.14585,1.35294,4.56922,31.0909,2.97815,1.59107,0.5152,3.4848,4.0,2.9394,1.5455,0.2424,11.3333,Combo G,7.56141
196,Skylar Mays,Atlanta Hawks,Louisiana State,2020.0,2,20,50,LSU,SEC,35,80.7,120.4,17.8,50.1,57.14,1.4,9.7,11.0,11.8,129,150,0.86,88,164,0.537,55,176,0.313,0.8,3.2,44.1,Jr,4-Jun,4,3.989,123.072,2.1,2019,48923,all,73.2,1.6743448,78.0,127.0,10.0,37.0,0.6142,0.2703,17.0,19.0,0.8947,50.0,102.352,97.1183,3.6223099999999997,211.926,7.15682,5.33724,1.8195700000000001,6.809830000000001,33.0857,3.8256300000000003,2.9842,0.4,2.8571,3.2571,2.0571,1.8857,0.2286,13.4286,Combo G,8.6095
